platform,title,location,description,contactPhone,startDate,endDate,photoUrl,eventUrl,contactEmail,,
https://flacarshows.com/events/event/,Wednesday Nite Car Show," Old Town,  5770 W Irlo Bronson Mem Hwy, Kissimmee, Florida","Every Wednesday.  Each week Old Town features a different type of car or truck.  As long as you own that type of vehicle, you can be a part of an Old Town car show.  It’s free to participate and features live music on Trophy Row Stage.",(407) 396-4888,May 27 2020 6:00 pm,May 27 2020 9:00 pm,https://flacarshows.com/wp-content/uploads/2018/01/012918-Wed-320x100.jpg,https://flacarshows.com/events/event/wednesday-nite-car-show/?date=May%2027%202020%206:00%20pm&calendar=true,info@myoldtownusa.com,,
https://flacarshows.com/events/event/,Dog House Cruise-in," The Dog House Grille,  5430 Military Trail, Jupiter, Florida 33458","Every Thursday.  Enjoy classic cars, great food, craft beers, and music By DJ Donnie of South East Rods & Customs.",(561) 619-9680,May 28 2020 5:00 am,May 28 2020 8:00 pm,https://flacarshows.com/wp-content/uploads/2019/08/Image-791x1024.jpg,https://flacarshows.com/events/event/dog-house-cruise-in/?date=May%2028%202020%205:00%20am&calendar=true,donnie1247@aol.com,,
https://flacarshows.com/events/event/,QSL & Car Show Larry Cruise In," Quaker Steak & Lube,  10400 49th St N., Clearwater, Florida","Every Thursday.  Hot cars of all ages, great food, 50/50, card games and door prizes.  Giant lighted parking lot.  Donations for the local charities will gladly accepted for registration.  Bring the family!",(727) 572-9464,May 28 2020 4:00 pm,May 28 2020 8:00 pm,https://flacarshows.com/wp-content/uploads/2016/11/QSL-CAR-SHOW.jpg,https://flacarshows.com/events/event/car-show-larry-cruise-in/?date=May%2028%202020%204:00%20pm&calendar=true,,,
https://flacarshows.com/events/event/,Hardee’s Weeki Wachee Cruise In," Hardee's,  6292 Commercial Way, Weeki Wachee, Florida",Every Thursday.  Open to all vehicles.,(352) 596-9068,May 28 2020 5:00 pm,May 28 2020 8:00 pm,,https://flacarshows.com/events/event/hardees-cruise-in-2/?date=May%2028%202020%205:00%20pm&calendar=true,,,
https://flacarshows.com/events/event/,St. Cloud Cruise In," Sidelines Sports Bar,  4060 13th Street, St. Cloud, Florida",Every Thursday.  Come and cruise with the oldies spun by DJ Mustang Mike.  50/50 drawing and raffle prizes.  Free and open for all cars and trucks.  Located behind Tijuana Flats and Starbucks.,,May 28 2020 5:30 pm,May 28 2020 8:30 pm,https://flacarshows.com/wp-content/uploads/2016/03/St-Cloud-Thu-791x1024.jpg,https://flacarshows.com/events/event/st-cloud-cruise-in/?date=May%2028%202020%205:30%20pm&calendar=true,,,
https://flacarshows.com/events/event/,Spanx Cruise In," Spanx The Hog BBQ,  147 South Cypress Road, Pompano Beach, Florida","Every Thursday.  Show is open-to-all, and DJ Eugene is playing the oldies",(954) 410-5536,May 28 2020 6:00 pm,May 28 2020 9:00 pm,,https://flacarshows.com/events/event/spanx-cruise-in/?date=May%2028%202020%206:00%20pm&calendar=true,edreidy@comcast.net,,
https://flacarshows.com/events/event/,DQ Cruise In," Dairy Queen Grill & Chill,  23671 State Rd 54, Lutz, FL 33559","Every Thursday.  Hosted by Let's Roll Promotions.  Door prizes, DJ music, 50/50 and live rock n roll at least once a month.  A gathering place for all car enthusiasts, gearheads, grease monkeys and car lovers.  Projects welcome. Have something you want to show off… bring it!  All events are weather permitting.",(813) 468-0277,May 28 2020 6:00 pm,May 28 2020 9:00 pm,,https://flacarshows.com/events/event/dq-cruise-in-lutz-fl/?date=May%2028%202020%206:00%20pm&calendar=true,pfigoni1@gmail.com,,
https://flacarshows.com/events/event/,Friday Nite Muscle Car Show & Cruise," Old Town,  5770 W. Irlo Bronson Memorial Hwy., Kissimmee, FL 34746","Every Friday.  Old Town invites show-quality muscle and performance cars and trucks from 1964 and newer and classics from 1987 and older to join others in the ultimate display of engine power.  Cars begin showing up late afternoon and then show off these muscle machines as they drive down the Main Street of Old Town at 8:30pm.Weekly cash prizes, drawings and giveaways for our cruisers.  Free live entertainment on Trophy Row Stage beginning at 7:00pm.",(407) 396-4888,May 29 2020 4:00 pm,May 29 2020 9:00 pm,https://flacarshows.com/wp-content/uploads/2018/01/012918-Fri-320x100.jpg,https://flacarshows.com/events/event/old-town-friday-nite-all-american-muscle-car-cruise/?date=May%2029%202020%204:00%20pm&calendar=true,info@myoldtownusa.com,,
https://flacarshows.com/events/event/,Time to Eat Friday Cruise In," Time to Eat Diner,  716 N Highway 1, Tequesta, Florida","Every Friday.  Hosted by South East Classics Car Club.  Great food with discounts available, fun family atmosphere and awesome cars.  Open to all years, makes and models.  Weather permitting.",(772) 216-9488 Pete,May 29 2020 4:00 pm,May 29 2020 8:00 pm,https://flacarshows.com/wp-content/uploads/2019/06/SE-Classics-Fri-791x1024.jpg,https://flacarshows.com/events/event/time-to-eat-friday-cruise-in/?date=May%2029%202020%204:00%20pm&calendar=true,pete2350@comcast.net,,
https://flacarshows.com/events/event/,Lakeland Cruisers Cruise In," Big Lots,  4233 Florida Ave S, Lakeland, Florida","Every Friday.  Hosted by the Lakeland Cruisers,  in the Big Lots plaza.  Open to all classic cars, and features 50's and 60's music, door prizes, 50/50 drawing,  trophies.",(863) 646-9105,May 29 2020 5:00 pm,May 29 2020 9:00 pm,,https://flacarshows.com/events/event/burger-king-cruise-in/?date=May%2029%202020%205:00%20pm&calendar=true,crhart111@aol.com,,
https://flacarshows.com/events/event/,Wellington Cruise In," Wellington Marketplace,  Wellington Trace and Greenview Shores, Wellington, Florida","Every Friday. Hosted by the Asphalt Angels.   There's muisc, door prizes, and raffles, plus nine restaurants, a cinema house, and lots of shopping.",(561) 856-8449,May 29 2020 5:30 pm,May 29 2020 8:00 pm,,https://flacarshows.com/events/event/wellington-cruise-in/?date=May%2029%202020%205:30%20pm&calendar=true,AsphaltAngelsCarClubInc@gmail.com,,
https://flacarshows.com/events/event/,DQ Grill & Chill Cruise-In," Dairy Queen,  10503 Gibsonton Dr., Riverview, Florida","Every Friday. Each show car participant will receive a FREE ice cream cone or drink. Music provided by with DJ John Paul Gasca playing the hits from retro to right now. Open to all years, makes and models of cars, trucks and bikes. Weather permitting.",(813) 789-9485,May 29 2020 6:00 pm,May 29 2020 8:30 pm,,https://flacarshows.com/events/event/dq-grill-chill-cruise-in/?date=May%2029%202020%206:00%20pm&calendar=true,John@MobileDjMusic.com,,
https://flacarshows.com/events/event/,Sebring Friday Cruise In," Twistee Treat,  33711 Grand Prix Dr, Sebring, Fl 33870","Every Friday.  Open to all cars, trucks and motorcycles.  Bring your ride finished or still under construction.  This is a casual meet and greet, so come tell your stories.  No awards, door prizes, or any other competition. Just good times and conversations.  In front of the Sebring Walmart.  Please no burnouts, alcohol, loud music.   This is family oriented event.",,May 29 2020 6:00 pm,May 29 2020 9:00 pm,,https://flacarshows.com/events/event/sebring-show-shine-cruise-in/?date=May%2029%202020%206:00%20pm&calendar=true,fridaynightcarshow@yahoo.com,,
https://flacarshows.com/events/event/,Culver’s Weekly Cruise In," Culver's - Citrus Park,  8410Citrus Park Dr, Tampa, Florida 33625","Every Friday.  A gathering place for classics, antiques, muscle cars, hot rods, street rods and customs. Projects are welcome. First 20 drivers get a free ice cream cone. DJ music, door prizes and 50/50. Come on over for a family friendly gathering of some hot cars and lots of car enthusiasts. Over 13 years at this location and still going strong. Great food, great location and good lighting. Let's Roll !!!!",(813) 468-0277 Paul,May 29 2020 6:00 pm,May 29 2020 9:00 pm,https://flacarshows.com/wp-content/uploads/2019/05/Culvers-Fri.jpg,https://flacarshows.com/events/event/culvers-weekly-cruise-in/?date=May%2029%202020%206:00%20pm&calendar=true,pfigoni1@gmail.com,,
https://flacarshows.com/events/event/,All American Muscle Night," Arbys,  490 N. Suncoast Blvd, Crystal River, Florida 34429","Every Friday.  Hosted by the Nature Coast Mustang Club.  Open to all years, makes and models.  Music and 50/50.",(352) 628-3715,May 29 2020 6:00 pm,May 29 2020 8:00 pm,https://flacarshows.com/wp-content/uploads/2019/07/31946397_10155581636678450_812339724839550976_n.jpg,https://flacarshows.com/events/event/all-american-muscle-night/?date=May%2029%202020%206:00%20pm&calendar=true,Perry_unger@yahoo.com,,
https://flacarshows.com/events/event/,The Alvarez Team Cars & Coffee," Keller Williams Brandon,  2350 E SR 60, Valrico, FL 33594",Every month on the last Saturday.  Massive parking lot with a super car friendly entrance.  All vehicles welcomed.,(813) 951-1868,May 30 2020 7:30 am,May 30 2020 11:00 am,https://flacarshows.com/wp-content/uploads/2019/05/Cars-and-Coffee-Flyer.png,https://flacarshows.com/events/event/the-alvarez-team-cars-coffee/?date=May%2030%202020%207:30%20am&calendar=true,TampaCarsAndCoffee@gmail.com,,
https://flacarshows.com/events/event/,Panama City Cars & Coffee," Panera Bread at Pier Park,  101 Bluefish Dr Suite 100, Panama City, Florida","Every month on the last Saturday.  Cars and coffee-style group for owners and enthusiasts of sports, exotic, muscle and classic cars in the Panama City area",,May 30 2020 7:30 am,May 30 2020 10:00 am,,https://flacarshows.com/events/event/panama-city-cars-coffee/?date=May%2030%202020%207:30%20am&calendar=true,hcaspary@gmail.com,,
https://flacarshows.com/events/event/,SRQcars Caffeine & Gasoline," BMW of Sarasota,  5151 Clark Road, Sarasota, Florida","Every month on the last Saturday.  Open to all late models, trucks and Jeeps, and includes coffee and donuts.",(941) 735-3799,May 30 2020 8:00 am,May 30 2020 10:00 am,,https://flacarshows.com/events/event/srqcars-caffeine-gasoline/?date=May%2030%202020%208:00%20am&calendar=true,wbean1785@gmail.com,,
https://flacarshows.com/events/event/,Gateway Caffeine and Chrome," Gateway Classic Cars,  4020 NW 126th Ave, Coral Springs, Florida 33065",Every month on the last Saturday.  Show off your ride and enjoy checking out our showroom.  Open to all.   Complimentary coffee and pastries!  Music by Rockin' Rich.,(618) 589-9952,May 30 2020 9:00 am,May 30 2020 12:00 pm,https://flacarshows.com/wp-content/uploads/2016/05/Gateway-CC-8.22.18.png,https://flacarshows.com/events/event/cars-and-coffee/?date=May%2030%202020%209:00%20am&calendar=true,Marketing@gatewayclassiccars.com,,
https://flacarshows.com/events/event/,Gateway Caffeine and Chrome," Gateway Classic Cars,  351 30th Street NE, Ruskin, Florida",Every month on the last Saturday.  Show off your ride and enjoy checking out our showroom. Open to all. Come and enjoy free coffee and donuts!,(813) 645-6200,May 30 2020 9:00 am,May 30 2020 12:00 pm,https://flacarshows.com/wp-content/uploads/2016/05/Gateway-CC-8.22.18.png,https://flacarshows.com/events/event/gateway-cars-coffee/?date=May%2030%202020%209:00%20am&calendar=true,tampa@gatewayclassiccars.com,,
https://flacarshows.com/events/event/,Streetside Caffeine & Classics Cruise In," Streetside Classics,  4610 Pet Lane, Lutz, Florida",Every month on the last Saturday.  All makes and models welcome.  Coffee and breakfast pastries will be provided.,(813) 501-1630,May 30 2020 9:00 am,May 30 2020 12:00 pm,https://flacarshows.com/wp-content/uploads/2018/02/Streetside-CC2.jpg,https://flacarshows.com/events/event/streetside-cars-coffee-cruise-in/?date=May%2030%202020%209:00%20am&calendar=true,"carolyn.morris@streetsideclassics.com
",,
https://flacarshows.com/events/event/,Gateway Caffeine and Chrome," Gateway Classic Cars,  635 Century Point #101, Lake Mary, Florida",Every month on the last Saturday.  Show off your ride and enjoy checking out our showroom.  Open to all.   Complimentary coffee and pastries!,(407) 771-2000,May 30 2020 9:00 am,May 30 2020 12:00 pm,https://flacarshows.com/wp-content/uploads/2016/05/Gateway-CC-8.22.18.png,https://flacarshows.com/events/event/gateway-cars-and-coffee/?date=May%2030%202020%209:00%20am&calendar=true,orlando@gatewayclassiccars.com,,
https://flacarshows.com/events/event/,Bullitt Cars & Coffee," Bullitt Classic Cars,  8690 S Florida Ave, Floral City, Florida 34436",Every month on the last Saturday.  This is open to all visitors who have a passion for classic cars.  Bring your own classic ride or come take a look at the cars of other people and enjoy free coffee and donuts (while supplies last).  Have a trunk sale on old parts you don't use anymore.  Maybe someone else is looking for the special item.,(352) 201-4778,May 30 2020 9:30 am,May 30 2020 1:00 pm,https://flacarshows.com/wp-content/uploads/2019/08/Bullitt-logo-616x1024.jpeg,https://flacarshows.com/events/event/bullitt-cars-coffee/?date=May%2030%202020%209:30%20am&calendar=true,bullittclassiccars@hotmail.com,,
https://flacarshows.com/events/event/,Marco Island Car Cruise," Marco Island Lutheran Church,  525 N Collier Blvd, Marco Island, Florida",Every Saturday.  Hosted by the Marco Island Corvette and Muscle car club.,,May 30 2020 10:00 am,May 30 2020 1:00 pm,https://flacarshows.com/wp-content/uploads/2018/09/Marco-Sat.jpeg,https://flacarshows.com/events/event/marco-island-car-cruise/?date=May%2030%202020%2010:00%20am&calendar=true,marcoislandmusclecars@gmail.com,,
https://flacarshows.com/events/event/,Saturday Nite Classic Show & Cruise," Old Town,  5770 W. Irlo Bronson Memorial Hwy., Kissimmee, FL 34746","Every Saturday.   Old Town is home to one America’s longest running weekly car show and cruise, the Saturday Nite Car Cruise. Every Saturday, we invite show-quality 1987 and older hot rods, street rods, and antiques to join us along Trophy Row and around the property showing off these classic beauties.  Cars start arriving at 1:00pm and drive down Old Town’s brick-paved Main Street at 8:30pm.  Join us every Saturday and take a trip down memory lane. Weekly cash prizes, drawings and giveaways for our cruisers.  Free live entertainment on Trophy Row Stage beginning at 7:00pm.",(407) 396-4888,May 30 2020 1:00 pm,May 30 2020 9:00 pm,https://flacarshows.com/wp-content/uploads/2018/01/012918-Sat-320x100.jpg,https://flacarshows.com/events/event/old-town-saturday-nite-classic-car-cruise/?date=May%2030%202020%201:00%20pm&calendar=true,info@myoldtownusa.com,,
https://flacarshows.com/events/event/,Saturday Night Cruise In," Mellow Mushroom,  10600 Forest Hill Blvd,, Wellington, Florida 33414","Every Saturday.  This is a casual get-together for car enthusiasts to swap stories and talk about the good ole days.  Open to all years, makes and models.  50/50 jackpot plus 10% discount.",(561) 385-3270,May 30 2020 4:00 pm,May 30 2020 8:00 pm,,https://flacarshows.com/events/event/saturday-night-cruise-in/?date=May%2030%202020%204:00%20pm&calendar=true,jayjayjo@hotmail.com,,
https://flacarshows.com/events/event/,What-a-Burger Cruise In," Whataburger,  1101 Thomasville Drive, Tallahassee, Florida","Every month on the last Saturday.  Hosted by the Tallahassee Street Rodders.   All years, makes and models are welcome.   There is a 50/50 drawing.",(850) 294-1809 or (850) 566-9188,May 30 2020 5:00 pm,May 30 2020 8:00 pm,,https://flacarshows.com/events/event/whataburger-cruise-in/?date=May%2030%202020%205:00%20pm&calendar=true,alan@alanpippenger.com,,
https://flacarshows.com/events/event/,Dunedin Cruise-in & “Campfire”," McDonald's Dunedin,  1645 Main Street, Dunedin, Florida","Every Saturday.  Weather permitting.  Bring your import or domestic, new or old car, truck, motorcycle, top fuel dragster, or anything else that you are proud of that has a motor.  We are an informal group of enthusiasts that meet every week to swap stories and brag about our rides.  We meet in the parking lot on the Westside of the building which is located on the Southeast corner of Main Street/Virginia Street. Remember to bring your favorite lawn chair to join us in our campfire type circle.",,May 30 2020 5:00 pm,May 30 2020 8:00 pm,https://flacarshows.com/wp-content/uploads/2019/03/McDonalds-1024x576.jpg,https://flacarshows.com/events/event/dunedin-cruise-in-campfire/?date=May%2030%202020%205:00%20pm&calendar=true,cgroode@yahoo.com,,
https://flacarshows.com/events/event/,Show N Shine Cruise In," Virginia College,  312 East 9 Mile Road, Pensacola, Florida 32514","Every Saturday.  Hosted by the Panhandle Cruisers.  The show is located on the east end of the Virginia College parking lot in the Nine Mile Plaza.  We have cars, music and friendly folks of all ages. A 50/50 drawing is held every month. The Panhandle Cruiser Car Club Inc. is a not profit corporation and we are founded on the principles of encouraging restoration, repair, or modification of special interest vehicles.",(241) 946-3327 Warren,May 30 2020 5:00 pm,May 30 2020 8:00 pm,,https://flacarshows.com/events/event/show-n-shine-cruise-in/?date=May%2030%202020%205:00%20pm&calendar=true,Capsoda@gulftel.com,,
https://flacarshows.com/events/event/,Downtown Sanford Cruise In," Sanford Riverwalk,  300 North Park Avenue, Sanford, Florida","Every month on the last Saturday.  Hosted by the Celery City Cruisers.  Great door prizes, 50/50 drawing, trophies, and DJ music.  No show in November and December.",(407) 323-8844,May 30 2020 5:00 pm,May 30 2020 9:00 pm,,https://flacarshows.com/events/event/downtown-sanford-cruise-in/?date=May%2030%202020%205:00%20pm&calendar=true,jdanoshine99@yahoo.com,,
https://flacarshows.com/events/event/,Hwy 55 Cruise Night," Hwy 55 Burgers & Fries,  3027 SW Martin Downs Blvd, Palm City, Florida","Every Saturday.  Hosted by the No Name Car Club, music by Carlos and Friends.  20% off discount given to all cruisers for the best malt shoppe food in town.  Oldies music, door prizes, trivia contests, 50/50 raffle and more.  Plenty of parking and lots of shade.",(772) 528-4247,May 30 2020 5:30 pm,May 30 2020 8:00 pm,https://flacarshows.com/wp-content/uploads/2018/07/Hwy-55-Sat-1024x785.jpg,https://flacarshows.com/events/event/hwy-55-cruise-night-2/?date=May%2030%202020%205:30%20pm&calendar=true,empireexp@aol.com,,
https://flacarshows.com/events/event/,Boardroom’s Cruise In," 4:30 Boardroom Bar,  3343 NE 32nd Street, Fort Lauderdale, Florida","Every Saturday.  Vintage cars, trucks and motorcycles, and food provided by Smoke BBQ and the Bohemian Latin Grill.",(727) 466-7149,May 30 2020 8:00 pm,May 30 2020 11:00 pm,,https://flacarshows.com/events/event/boardrooms-cruise-in/?date=May%2030%202020%208:00%20pm&calendar=true,Dfaber71@gmail.com,,
https://flacarshows.com/events/event/,Ranch House Cars & Coffee," Original Ranch House,  1548 W 84 St, Hialeah, Florida 33014","Every month on the last Sunday.  Come join us for great cars, good food, and motor talk.",(305) 495-5889,May 31 2020 7:00 am,May 31 2020 11:00 am,,https://flacarshows.com/events/event/ranch-house-cars-coffee/?date=May%2031%202020%207:00%20am&calendar=true,avet73@aol.com,,
https://flacarshows.com/events/event/,Fuelfed Coffee & Classics," Hardy Park Bistro,  21 SW 7th St., Fort Lauderdale, Florida","Every month on the last Sunday.  Fuelfed is very proud to now have Coffee & Classics® continuing our monthly tradition of classic European gatherings in the great city of Fort Lauderdale, Florida. South Florida classic European enthusiasts will now have the opportunity to share their passion with other like-minded drivers.",,May 31 2020 8:00 am,May 31 2020 10:00 am,https://flacarshows.com/wp-content/uploads/2016/02/Coffee-Classics-663x1024.jpg,https://flacarshows.com/events/event/fueled-cars-classics/?date=May%2031%202020%208:00%20am&calendar=true,tiitouring02@yahoo.com,,
https://flacarshows.com/events/event/,Cars & Coffee Indoors at Vaughn Motorgroup," Vaughn Motorgroup,  11350 San Jose Blvd, Jacksonville, fl 32223","Every month on the last Sunday.  This is a gathering of gearheads and enthusiasts in a unique environment where the show cars are indoors under AC.  Join us for free doughnuts, coffee and refreshments.  Everyone is welcome, kid friendly too.",(904) 645-8700,May 31 2020 8:00 am,May 31 2020 10:30 am,https://flacarshows.com/wp-content/uploads/2019/05/10960138_10204675168133708_3327216878757071728_o-1024x683.jpg,https://flacarshows.com/events/event/cars-coffee-indoors-at-vaughn-motorgroup/?date=May%2031%202020%208:00%20am&calendar=true,dan@vaughnmotorgroup.com,,
https://flacarshows.com/events/event/,Dee’s Motor City Pizza Car Show," Motor City Pizza,  1538 SW 8th St, Boynton Beach, FL","Every month on the last Sunday. Hosted by Dee's Road Rascals.  This is an old school hot rod's dream place, just off the highway. DJ music, trophies, and vote for the one you love.  Open to all years, makes and models.",(561) 351-2029,May 31 2020 10:00 am,May 31 2020 2:00 pm,https://flacarshows.com/wp-content/uploads/2019/05/59889658_2366091437001383_4218372442676002816_n.jpg,https://flacarshows.com/events/event/dees-motor-city-car-show/?date=May%2031%202020%2010:00%20am&calendar=true,rascalscruiseinn@gmail.com,,
https://flacarshows.com/events/event/,Stilt House Cruise In," Stilt House Brewery,  625 US-19 ALT, Palm Harbor, Florida 34683",Every other month on the last Sunday. All classic cars welcomed.  All participants receive $1 Off all their beers.  Attendees can vote on their favorite cars inside the bar. We will choose the “People's Choice Awards”. The winner will receive a $25 Stilt House gift card.,(727) 270-7373,May 31 2020 12:00 pm,May 31 2020 3:00 pm,,https://flacarshows.com/events/event/stilt-house-cruise-in/?date=May%2031%202020%2012:00%20pm&calendar=true,info@stilthousebrewery.com,,
https://flacarshows.com/events/event/,Muscle Car City Swap Meet," Muscle Car City Museum,  10175 Tamiami Trail, Punta Gorda, Florida","Every month on the last Sunday.  Tom's Traveling Tunes will entertain everyone with great music, trivia and door prizes. The swap meet is free for spectators but there is an admission charge to enter the museum.",(941) 575-5959,May 31 2020 4:00 pm,May 31 2020 5:00 pm,,https://flacarshows.com/events/event/muscle-car-city-swap-meet/?date=May%2031%202020%204:00%20pm&calendar=true,,,
https://flacarshows.com/events/event/,Tijuana Taxi Deerfield Cruise In," Tijuana Taxi Co.,  1015 S Federal Hwy, Deerfield Beach, fla 33441","Every Sunday. Great food and drink options, shaded parking, great exposure to foot traffic, a $25 Taxi gift card to the manager's choice and a 15% discount when entering a ride in the show field.",(954) 675-8679,May 31 2020 5:00 pm,May 31 2020 8:00 pm,,https://flacarshows.com/events/event/tijuana-taxi-deerfield-day-cruise-in/?date=May%2031%202020%205:00%20pm&calendar=true,rich@rockinrich.net,,
https://flacarshows.com/events/event/,Pirate’s Well Cruise In," Pirate's Well Restaurant And Bar,  9477 Alt A1A, Lake Park, Florida","Every Monday.  Hosted by South East Rods & Customs.  There's a Pirate's Well Choice award, 15% participant discount, food and beverage specials, and more. On the fourth Monday, Corvettes are featured on Vette Night…bring yours; it's a great place to show it off!",(561) 753-3279,June 1 2020 5:00 pm,June 1 2020 8:00 pm,https://flacarshows.com/wp-content/uploads/2015/11/Pirates2.jpg,https://flacarshows.com/events/event/pirates-well-cruise-in/?date=June%201%202020%205:00%20pm&calendar=true,Donnie1247@aol.com,,
https://flacarshows.com/events/event/,Motor Monday’s Cruise in," Boston Market,  16215 N Dale Mabry Hwy, Tampa, Florida","Every Monday.  A gathering of car enthusiasts, gearheads, motorheads and “car nuts”.  Come see some of Tampa's finest, quickest, coolest and hottest cars around here. All cars, trucks, and motorcycles welcome.",(813) 992-2621,June 1 2020 6:00 pm,June 1 2020 9:00 pm,,https://flacarshows.com/events/event/motor-mondays-cruise-in/?date=June%201%202020%206:00%20pm&calendar=true,,,
https://flacarshows.com/events/event/,Culver’s Cruise Night," Culver's Tradition,  10770 SW Tradition Square, Port St. Lucie, Florida 34953","Every Monday.  Hosted by the No Name Car Club.  Culver's a new business in the Tradition area.  Join us for a different style of fast food dining which you will enjoy.  20% discount to all cruisers, 50/50 raffle, and music by Carlos and Friends.  Free for all makes, years and models of cars and trucks.",(772) 528-4247,June 1 2020 6:30 pm,June 1 2020 8:30 pm,,https://flacarshows.com/events/event/culvers-cruise-night/?date=June%201%202020%206:30%20pm&calendar=true,nonamecarclub@outlook.com,,
https://flacarshows.com/events/event/,Spring Hill Classic Car Cruise In," Winn Dixie,  2240 Commercial Way, Spring Hill, Fl 34606","Every Tuesday.  Music, 50/50, prizes, and valve cover car races.  Great cars and great people",(516) 359-7162,June 2 2020 3:00 pm,June 2 2020 7:00 pm,,https://flacarshows.com/events/event/spring-hill-classic-car-cruise-in/?date=June%202%202020%203:00%20pm&calendar=true,toys403@aol.com,,
https://flacarshows.com/events/event/,PBC Duffy’s Cruise In," Duffy's Sports Grill,  1750 South Federal Highway, Delray Beach, Florida","Every Tuesday.  Hosted by PBC Classics Car Club.  The show is open-to-all, and there's a 10% discount to club members.",(561) 704-0669,June 2 2020 5:00 pm,June 2 2020 8:00 pm,https://flacarshows.com/wp-content/uploads/2015/10/PBC-Duffy.jpg,https://flacarshows.com/events/event/pbc-classics-cruise-in/?date=June%202%202020%205:00%20pm&calendar=true,carshowjean@aol.com,,
https://flacarshows.com/events/event/,Bahamas Breeze Corvette Meet," Bahamas Breeze,  2750 Sawgrass Mills Circle, Sunrise, Florida",Every Tuesday.  Hosted by the South Florida Vettes.  Preferred parking and discounts on food and beverage.   Come and join fellow Corvette owners and enthusiasts for cold drinks and good food.,(954) 654-0353,June 2 2020 5:00 pm,June 2 2020 8:00 pm,https://flacarshows.com/wp-content/uploads/2015/11/SFLVet.jpg,https://flacarshows.com/events/event/brus-room-cruise-in/?date=June%202%202020%205:00%20pm&calendar=true,conti324@comcast.net,,
https://flacarshows.com/events/event/,Nick’s Pizzaria & Wings Classic Cruise In," Nick's Pizzaria & Wings,  1707 James L. Redman Pkwy, Plant City, Florida 33563","Every month on the first Tuesday.  Each show car participant will receive FREE 2 large slices of pizza and a drink.  Come to the DJ trailer to get your food ticket.  Music provided by with DJ John Paul Gasca playing the hits from retro to right now.  Open to all years, makes and models of cars, trucks and bikes.  Rain date is the following Tuesday.",(813) 789-9485,June 2 2020 5:00 pm,June 2 2020 8:00 pm,,https://flacarshows.com/events/event/nicks-pizzaria-wings-classic-cruise-in-4/?date=June%202%202020%205:00%20pm&calendar=true,John@MobileDjMusic.com,,
https://flacarshows.com/events/event/,Vero Vintage VW Meet-Up," Walking Tree Brewery,  3209 Dodger Road, Vero Beach, Florida",Every month on the first Tuesday. Our group shares a love of vintage Volkswagens. Our goal is to find other Volkswagen lovers in Vero Beach and surrounding cities that want to hang out and have fun. All types of Volkswagens are welcome.,,June 2 2020 5:00 pm,June 2 2020 8:00 pm,https://flacarshows.com/wp-content/uploads/2019/08/VW-Tue.jpg,https://flacarshows.com/events/event/vero-vintage-vw-meet-up/?date=June%202%202020%205:00%20pm&calendar=true,,,
https://flacarshows.com/events/event/,Carpro Cruise In," Lowe's,  3620 SE Federal Hwy., Stuart, Florida",Every Tuesday.  Hosted by Lew's Crew and Carpro Auto Spa of Stuart.  This is the longest running car show on the Treasure Coast.,(772) 285-3320,June 2 2020 5:30 pm,June 2 2020 7:30 pm,,https://flacarshows.com/events/event/carpro-cruise-in/?date=June%202%202020%205:30%20pm&calendar=true,jimserra117@yahoo.com,,
https://flacarshows.com/events/event/,Tampa Bay Cruise In," Cheddar's Scratch Kitchen,  11004 N Dale Mabry Hwy., Tampa, Florida","Every Tuesday.  Hosted by the Tampa Bay Antique Vehicles Association, it's open-to-all, is FREE, registrant giveaways, 50/50 raffle, music, special themed events, and a fun time for all.",(813) 335-3139,June 2 2020 6:00 pm,June 2 2020 8:30 pm,,https://flacarshows.com/events/event/tampa-bay-cruise-in/?date=June%202%202020%206:00%20pm&calendar=true,moresi.hydro@gmail.com,,
https://flacarshows.com/events/event/,Euro Night at the Ace," Ace Cafe,  100 W. Livingston St., Orlando, Florida","Every month on the first Tuesday.  Open to all European made classics, sports and exotic cars.  Happy hour 4-7pm.  Ace Cafe is THE place for all things cars, bikes and rock n' roll.  With a full-service restaurant, art gallery and live music; there's something for everyone.  Plus it is dog friendly.",(407) 996-6686,June 2 2020 6:00 pm,June 2 2020 9:00 pm,https://flacarshows.com/wp-content/uploads/2017/06/Logo-Trans.png,https://flacarshows.com/events/event/euro-night-at-the-ace/?date=June%202%202020%206:00%20pm&calendar=true,alee@acecafeusa.com,,
https://flacarshows.com/events/event/,Car Meet & Retro Game Night," Brü Tap House,  143 east main st, Tavares, FL 32778",Every month on the first Tuesday. Vehicles of all types welcome.  It is also retro video game night.  We have thousands of classic games.,(352) 508-9321,June 2 2020 6:30 pm,June 2 2020 11:00 pm,,https://flacarshows.com/events/event/brus-tuesday-meetup/?date=June%202%202020%206:30%20pm&calendar=true,bru.incorporated@gmail.com,,
https://flacarshows.com/events/event/,Lance’s Main Street Cruise," Main Street,  10719 Rodeo Drive, Lakewood Ranch, Florida",Every month on the first Wednesday.  Hosted and music by Lance's Cruzin to the Hop. Trophies and prizes.,(941) 371-1061,June 3 2020 5:00 pm,June 3 2020 9:00 pm,https://flacarshows.com/wp-content/uploads/2019/10/Lances-Main.jpg,https://flacarshows.com/events/event/lances-main-street-cruise/?date=June%203%202020%205:00%20pm&calendar=true,collectorcarstv@gmail.com,,
